"linea","id","title","description","price","link",
529,7936,Roma Mantel Rectangular,"&lt;p style=&quot;text-align: justify;&quot;&gt;La sencillez tambi&amp;eacute;n es una manera &amp;uacute;til para decorar tu espacio. El nuevo mantel rectangular &lt;strong&gt;ROMA&lt;/strong&gt;&amp;nbsp;de color hueso es la pieza que necesita tu mobiliario.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;&amp;nbsp;JS.&lt;/p&gt;",800.00 MXN,https://dico.com.mx/df/roma-mantel-rectangular-8062.html
530,7947,Zen Aparador Grafito,"Si estas en b&uacute;squeda de elegancia y calidad, no busque m&aacute;s, la colecci&oacute;n &lt;b&gt;ZEN&lt;/b&gt; te ofrece un hermoso estilo contempor&aacute;neo, que lo hace &uacute;nico con sus detalles en color.",10000.00 MXN,https://dico.com.mx/df/zen-aparador-grafito.html
531,7951,Manchester Nogal Silla Petatillo Chocolate,"Las nuevas sillas Manchester jugar&aacute;n un papel muy importante en tu mobiliario de ahora en adelante. Hechas con madera de pino de la m&aacute;s alta calidad y tapizadas en tacto piel de diferentes colores y tonalidades embonar&aacute;n perfectamente en tu mes o comedor.
Su modelo contempor&aacute;neo te va encantar. Complementa tu espacio ahora mismo a un s&uacute;per precio.
JS.",2260.00 MXN,https://dico.com.mx/df/manchester-nogal-silla-petatillo-chocolate.html
532,7953,Greca Rojo Silla,"Tu casa ya no ser&aacute; la misma con tanta diversi&oacute;n, color y vida. Las sillas Greca son tan divertidas que no lo vas a creer. Hechas con la madera m&aacute;s resistente y duradera que encontramos durar&aacute;n en tu mobiliario por a&ntilde;os y a&ntilde;os. Cada una de ellas se encuentran tapizadas con telas decorativas de diferentes tonalidades. Atr&eacute;vete a cambiar todo tu hogar con una o todas estas sillas a un s&uacute;per precio.
JS.",2200.00 MXN,https://dico.com.mx/df/greca-rojo-silla-8079.html
533,7954,Greca Gris Silla,"Tu casa ya no ser&aacute; la misma con tanta diversi&oacute;n, color y vida. Las sillas Greca son tan divertidas que no lo vas a creer. Hechas con la madera m&aacute;s resistente y duradera que encontramos durar&aacute;n en tu mobiliario por a&ntilde;os y a&ntilde;os. Cada una de ellas se encuentran tapizadas con telas decorativas de diferentes tonalidades. Atr&eacute;vete a cambiar todo tu hogar con una o todas estas sillas a un s&uacute;per precio.
JS.",2200.00 MXN,https://dico.com.mx/df/greca-gris-silla-8080.html
534,7955,Greca Verde Silla,"Tu casa ya no ser&aacute; la misma con tanta diversi&oacute;n, color y vida. Las sillas Greca son tan divertidas que no lo vas a creer. Hechas con la madera m&aacute;s resistente y duradera que encontramos durar&aacute;n en tu mobiliario por a&ntilde;os y a&ntilde;os. Cada una de ellas se encuentran tapizadas con telas decorativas de diferentes tonalidades. Atr&eacute;vete a cambiar todo tu hogar con una o todas estas sillas a un s&uacute;per precio.
JS.",2200.00 MXN,https://dico.com.mx/df/greca-verde-silla-8081.html
535,7958,Maressa Silla,"Silla de estilo contempor&aacute;neo hecha con la mejor madera, con acabado en laca de poliuretano semi mate color chocolate.
JS.",2400.00 MXN,https://dico.com.mx/df/maressa-silla-8084.html
536,7961,Palazzo Crema Silla,"La sutileza y hermosura de las sillas Palazzo son precisamente lo que necesitas para darle un giro a tu estilo de vida y hogar. Su corte moderno y contempor&aacute;neo van a sorprenderte. Hechas con la mejor madera del mercado y reforzadas a la hora de ser tapizadas en tactopiel con colores fuertes y tenues para elegir.
Si&eacute;ntete fresco y feliz al estrenar una a un precio incre&iacute;ble.
Ideales para la oficina, el comedor, la sala y tu rec&aacute;mara.
JS.",3600.00 MXN,https://dico.com.mx/df/palazzo-crema-silla-8087.html
537,7962,Cubiertos Juego Manteles Ind,"&lt;p style=&quot;text-align: justify;&quot;&gt;No s&amp;oacute;lo disfrutes tu hora de comer &amp;iexcl;dec&amp;oacute;rala! con el nuevo juego de manteles con dibujos de cubiertos le dar&amp;aacute;s m&amp;aacute;s vida a tu mesa. Ven por el tuyo a un precio incre&amp;iacute;ble.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",200.00 MXN,https://dico.com.mx/df/cubiertos-juego-manteles-ind-8088.html
538,7964,Vida Moderna,"*",0.00 MXN,https://dico.com.mx/df/calido-y-elegante.html
539,7965,Diamanto Juego Manteles Individual,"Mantel decorativo de estilo contempor&aacute;neo hecho de poli&eacute;ster y algod&oacute;n.
JS.",700.00 MXN,https://dico.com.mx/df/diamanto-juego-manteles-ind-8091.html
540,7971,Valencia Juego Manteles Ind,"&lt;p style=&quot;text-align: justify;&quot;&gt;&amp;iquest;Por qu&amp;eacute; no adornar con piezas de arte tu mesa o comedor? El nuevo juego de manteles &lt;strong&gt;VALENCIA&lt;/strong&gt;&amp;nbsp;son precisamente eso: arte. Hecho completamente con poli&amp;eacute;ster, lo que lo hace suave al tacto, sus delicadas l&amp;iacute;neas curvas lo hacen tambi&amp;eacute;n atractivo para la vista.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",800.00 MXN,https://dico.com.mx/df/valencia-juego-manteles-ind-8097.html
541,7984,Garden Jarra Blanca,"&lt;p style=&quot;text-align: justify;&quot;&gt;Una maceta destinada a resaltar lo mejor de la naturaleza, toda clase de flores son bienvenidas en ella. Demuestra y resalta tu amor y gusto por las flores y plantas con la nueva &lt;strong&gt;BLANCA&lt;/strong&gt;, s&amp;oacute;lo en &lt;strong&gt;MUEBLES DICO&lt;/strong&gt;.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",400.00 MXN,https://dico.com.mx/df/garden-jarra-blanca-9191.html
542,7988,Garden Maceta Blanca,"&lt;p style=&quot;text-align: justify;&quot;&gt;Una maceta destinada a resaltar lo mejor de la naturaleza, toda clase de flores son bienvenidas en ella. Demuestra y resalta tu amor y gusto por las flores y plantas con la nueva &lt;strong&gt;BLANCA&lt;/strong&gt;, s&amp;oacute;lo en &lt;strong&gt;MUEBLES DICO&lt;/strong&gt;.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",200.00 MXN,https://dico.com.mx/df/garden-maceta-blanca-9197.html
543,7993,Garden Regadera Blanca,"&lt;p style=&quot;text-align: justify;&quot;&gt;Una maceta destinada a resaltar lo mejor de la naturaleza, toda clase de flores son bienvenidas en ella. Demuestra y resalta tu amor y gusto por las flores y plantas con la nueva&amp;nbsp;&lt;strong&gt;BLANCA&lt;/strong&gt;, s&amp;oacute;lo en&lt;strong&gt; MUEBLES DICO. &lt;/strong&gt;&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",400.00 MXN,https://dico.com.mx/df/garden-regadera-blanca-8958.html
544,8002,Paris Maceta Blanca,"&lt;p style=&quot;text-align: justify;&quot;&gt;Una maceta destinada a resaltar lo mejor de la naturaleza, toda clase de flores son bienvenidas en ella. Demuestra y resalta tu amor y gusto por las flores y plantas con la nueva l&amp;iacute;nea &lt;strong&gt;BLANCA&lt;/strong&gt;, s&amp;oacute;lo en &lt;strong&gt;MUEBLES DICO&lt;/strong&gt;.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",200.00 MXN,https://dico.com.mx/df/paris-maceta-blanca-8965.html
545,8014,Paris Maceta Taza Blanca,"&lt;p style=&quot;text-align: justify;&quot;&gt;Una maceta destinada a resaltar lo mejor de la naturaleza, toda clase de flores son bienvenidas en ella. Demuestra y resalta tu amor y gusto por las flores y plantas con la nueva l&amp;iacute;nea &lt;strong&gt;BLANCA&lt;/strong&gt;, s&amp;oacute;lo en &lt;strong&gt;MUEBLES DICO.&lt;/strong&gt;&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",400.00 MXN,https://dico.com.mx/df/paris-maceta-taza-blanca-8140.html
546,8019,Paris Regadera Blanca,"&lt;p style=&quot;text-align: justify;&quot;&gt;Una maceta destinada a resaltar lo mejor de la naturaleza, toda clase de flores son bienvenidas en ella. Demuestra y resalta tu amor y gusto por las flores y plantas con la nueva&amp;nbsp;&lt;strong&gt;BLANCA&lt;/strong&gt;, s&amp;oacute;lo en &lt;strong&gt;MUEBLES DICO&lt;/strong&gt;.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",400.00 MXN,https://dico.com.mx/df/paris-regadera-blanca-8397.html
547,8024,Garden Jarra Blanca,"&lt;p style=&quot;text-align: justify;&quot;&gt;Una maceta destinada a resaltar lo mejor de la naturaleza, toda clase de flores son bienvenidas en ella. Demuestra y resalta tu amor y gusto por las flores y plantas con la nueva &lt;strong&gt;BLANCA&lt;/strong&gt;, s&amp;oacute;lo en &lt;strong&gt;MUEBLES DICO&lt;/strong&gt;.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",600.00 MXN,https://dico.com.mx/df/garden-jarra-blanca-9193.html
548,8026,Garden Maceta Taza Blanca,"&lt;p style=&quot;text-align: justify;&quot;&gt;Una maceta destinada a resaltar lo mejor de la naturaleza, toda clase de flores son bienvenidas en ella. Demuestra y resalta tu amor y gusto por las flores y plantas con la nueva &lt;strong&gt;BLANCA&lt;/strong&gt;, s&amp;oacute;lo en &lt;strong&gt;MUEBLES DICO&lt;/strong&gt;.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",600.00 MXN,https://dico.com.mx/df/garden-maceta-taza-blanca-8152.html
549,8028,Multikeys Gris Claro Vintage,"&lt;p style=&quot;text-align: justify;&quot;&gt;Todo el estilo vintage en un multillaves, ll&amp;eacute;vate el tuyo a un precio incre&amp;iacute;ble, despu&amp;eacute;s de todo son los peque&amp;ntilde;os detalles los que m&amp;aacute;s importan.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1000.00 MXN,https://dico.com.mx/df/multikeys-gris-claro-vintage-8154.html
550,8036,Brande Set Caja Madera,"&lt;p style=&quot;text-align: justify;&quot;&gt;Las cajas de madera &lt;strong&gt;BRANDE&lt;/strong&gt; son el detalle perfecto para adornar tu espacio, sus sutiles colores las hacen lucir como una aut&amp;eacute;ntica obra de arte moderno.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1200.00 MXN,https://dico.com.mx/df/brande-set-caja-madera-8792.html
551,8038,Kiba Set Caja Madera,"&lt;p style=&quot;text-align: justify;&quot;&gt;El set de cajas &lt;strong&gt;KIBA&lt;/strong&gt; puede representar uno de esos detalles con los que te conectas f&amp;aacute;cilmente. Pasando desde el estilo vintage hasta las referencias a la naturaleza y a las tendencias de arte contempor&amp;aacute;neo.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1200.00 MXN,https://dico.com.mx/df/kiba-set-caja-madera-9172.html
552,8040,Kiba Set Caja Madera,"&lt;p style=&quot;text-align: justify;&quot;&gt;El set de cajas &lt;strong&gt;KIBA&lt;/strong&gt; puede representar uno de esos detalles con los que te conectas f&amp;aacute;cilmente. Pasando desde el estilo vintage hasta las referencias a la naturaleza y a las tendencias de arte contempor&amp;aacute;neo.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1200.00 MXN,https://dico.com.mx/df/kiba-set-caja-madera-9174.html
553,8042,Kiba Set Caja Madera,"&lt;p style=&quot;text-align: justify;&quot;&gt;El set de cajas &lt;strong&gt;KIBA&lt;/strong&gt; puede representar uno de esos detalles con los que te conectas f&amp;aacute;cilmente. Pasando desde el estilo vintage hasta las referencias a la naturaleza y a las tendencias de arte contempor&amp;aacute;neo.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1200.00 MXN,https://dico.com.mx/df/kiba-set-caja-madera-9176.html
554,8046,Ikast Set Caja Madera,"&lt;p style=&quot;text-align: justify;&quot;&gt;Los sets de cajas &lt;strong&gt;IKAST&lt;/strong&gt; pueden representar uno de esos detalles con los que te conectas f&amp;aacute;cilmente. Pasando desde el estilo vintage hasta las referencias a la naturaleza y a las tendencias del arte contempor&amp;aacute;neo.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1200.00 MXN,https://dico.com.mx/df/ikast-set-caja-madera-8424.html
555,8048,Ikast Set Caja Madera,"&lt;p style=&quot;text-align: justify;&quot;&gt;Los sets de cajas &lt;strong&gt;IKAST&lt;/strong&gt; pueden representar uno de esos detalles con los que te conectas f&amp;aacute;cilmente. Pasando desde el estilo vintage hasta las referencias a la naturaleza y a las tendencias del arte contempor&amp;aacute;neo.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1200.00 MXN,https://dico.com.mx/df/ikast-set-caja-madera-8426.html
556,8119,Britanico Cojín Decorativo,".",600.00 MXN,https://dico.com.mx/df/britanico-cojin-decorativo-8245.html
557,8125,Everest Capuchino Cojín Decorativo,"Coj&iacute;n decorativo color capuchino.",600.00 MXN,https://dico.com.mx/df/everest-capuchino-cojin-decorativo-8251.html
558,8135,Andes Chocolate Cojín Decorativo,".",400.00 MXN,https://dico.com.mx/df/andes-chocolatecojin-decorativo.html
559,8147,Big Ben Edredon.,"&lt;p style=&quot;text-align: justify;&quot;&gt;Edred&amp;oacute;n&lt;strong&gt; BIG BEN&lt;/strong&gt; hecho con tela fina de la m&amp;aacute;s alta calidad estampado de corte contempor&amp;aacute;neo.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS&lt;/p&gt;",1499.00 MXN,https://dico.com.mx/df/big-ben-edredon-8273.html
560,8154,Coba Juego Cojines Decorativos,".",800.00 MXN,https://dico.com.mx/df/coba-juego-cojines-decorativos-8280.html
561,8158,Dina Edredon.,"Edred&oacute;n Dina. 50% POLI&Eacute;STER 50% ALGOD&Oacute;N.
JS.",1199.00 MXN,https://dico.com.mx/df/dina-edredon-8284.html
562,8166,Gold Cojín Decorativo,".",600.00 MXN,https://dico.com.mx/df/gold-cojin-decorativo-8292.html
563,8170,Elba Edredon,"&lt;p style=&quot;text-align: justify;&quot;&gt;Un edred&amp;oacute;n que complace al matrimonio por medio del matrimonio. El nuevo &lt;strong&gt;ELBA&lt;/strong&gt; muestra un estampado hermoso que a ti y a tu pareja seguro les va a encantar, tu rec&amp;aacute;mara y alcoba se llenar&amp;aacute; de amor y miel con esta clase de decoraci&amp;oacute;n. Hecha con la tela m&amp;aacute;s resistente del mercado y con estampado en tonos grises. Felices los dos.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1199.00 MXN,https://dico.com.mx/df/elba-edredon-8296.html
564,8173,Platino Cojín Decorativo,".",600.00 MXN,https://dico.com.mx/df/platino-cojin-decorativo-8299.html
565,8177,Marmol Edredon,"&lt;p style=&quot;text-align: justify;&quot;&gt;Edred&amp;oacute;n de estilo contempor&amp;aacute;neo hecho con tela en estampado color gris.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1199.00 MXN,https://dico.com.mx/df/marmol-edredon-8303.html
566,8181,Moly Love Rojo,"&lt;p style=&quot;text-align: justify;&quot;&gt;Felicidad, familia, amor, hogar, los elementos b&amp;aacute;sicos para ser felices en esta vida ahora plasmados en tu pared, ll&amp;eacute;vate este hermoso art&amp;iacute;culo decorativo a tu hogar hoy mismo.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1000.00 MXN,https://dico.com.mx/df/moly-love-rojo-8307.html
567,8183,Moly Happy Amarillo,"&lt;p style=&quot;text-align: justify;&quot;&gt;Felicidad, familia, amor, hogar, los elementos b&amp;aacute;sicos para ser felices en esta vida ahora plasmados en tu pared, ll&amp;eacute;vate este hermoso art&amp;iacute;culo decorativo a tu hogar hoy mismo.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1000.00 MXN,https://dico.com.mx/df/moly-happy-amarillo-8309.html
568,8188,Moly Family Gris Claro,"&lt;p style=&quot;text-align: justify;&quot;&gt;Felicidad, familia, amor, hogar, los elementos b&amp;aacute;sicos para ser felices en esta vida ahora plasmados en tu pared, ll&amp;eacute;vate este hermoso art&amp;iacute;culo decorativo a tu hogar hoy mismo.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1000.00 MXN,https://dico.com.mx/df/moly-family-gris-claro-8314.html
569,8189,Orquidea Edredon,"&lt;p style=&quot;text-align: justify;&quot;&gt;La sutileza y encanto del Edredon &lt;strong&gt;ORQUIDEA&lt;/strong&gt; te enamorar&amp;aacute;n en cuesti&amp;oacute;n de segundos. Hecho en tela y estampado con tonalidades rosas y con un fondo tenue.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1499.00 MXN,https://dico.com.mx/df/orquidea-edredon-8315.html
570,8191,Moly Home Olmo,"&lt;p style=&quot;text-align: justify;&quot;&gt;Felicidad, familia, amor, hogar, los elementos b&amp;aacute;sicos para ser felices en esta vida ahora plasmados en tu pared, ll&amp;eacute;vate este hermoso art&amp;iacute;culo decorativo a tu hogar hoy mismo.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1000.00 MXN,https://dico.com.mx/df/moly-home-olmo-8317.html
571,8192,Atmósfera Relajante,"Llena tu dormitorio con muebles que te hagan sentir c&oacute;modamente, ropa de cama que invitan a conseguir momentos confortables que te hacen sonre&iacute;r, despu&eacute;s de todo tu dormitorio es la habitaci&oacute;n m&aacute;s personal.",0.00 MXN,https://dico.com.mx/df/dulces-sue-os.html
572,8193,Emoción Visual,".",0.00 MXN,https://dico.com.mx/df/emocion-visual.html
573,8198,Toque Mágico,".",0.00 MXN,https://dico.com.mx/df/toque-magico.html
574,8205,Dulces Sueños,".",0.00 MXN,https://dico.com.mx/df/dulces-sue-os-8331.html
575,8212,Imaginacion,".",0.00 MXN,https://dico.com.mx/df/imaginacion.html
576,8237,Dory Chocolate Recámara K.S,"Espaciosa, moderna y de hermosa, asi es la rec&aacute;mara &lt;b&gt;DORY&lt;/b&gt;: fabricada de madera con acabados en mate color chocolate y su gran cabecera tapizada en tactopiel le dan un toque distintivo a esta.",5600.00 MXN,https://dico.com.mx/df/dory-pl-chocolate-recamara.html
577,8242,Dayana Marfil Sala,"&lt;p style=&quot;text-align: justify;&quot;&gt;Las salas &lt;strong&gt;DAYANA&lt;/strong&gt; cuentan con un estilo contempor&amp;aacute;neo, tapizadas en piel match prometen ser como la cereza en el pastel de tu espacio. Disponible en diferentes colores.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",39200.00 MXN,https://dico.com.mx/df/dayana-marfil-piel-match-sala.html
578,8243,Cincinati Dark Brown Sala,"&lt;p&gt;El buen gusto se nota a simple vista y para deleitar a tus invitados debes tener la sala &lt;strong&gt;CINCINATI&lt;/strong&gt; elaborada en madera de pino de la m&amp;aacute;s alta calidad y tapizada en piel match har&amp;aacute; que todos los que la prueben queden encantados.&lt;/p&gt;&lt;p&gt;YL&lt;/p&gt;",41400.00 MXN,https://dico.com.mx/df/cincinati-dark-brown-piel-match-sala.html
579,8244,Cincinati Marfil Sala,"&lt;p&gt;El buen gusto se nota a simple vista y para deleitar a tus invitados debes tener la sala &lt;strong&gt;CINCINATI&lt;/strong&gt; elaborada en madera de pino de la m&amp;aacute;s alta calidad y tapizada en piel match har&amp;aacute; que todos los que la prueben queden encantados.&lt;/p&gt;&lt;p&gt;YL&lt;/p&gt;",41400.00 MXN,https://dico.com.mx/df/cincinati-marfil-piel-match-sala.html
580,8245,Cincinati Terracota Sala,"&lt;p&gt;El buen gusto se nota a simple vista y para deleitar a tus invitados debes tener la sala &lt;strong&gt;CINCINATI&lt;/strong&gt; elaborada en madera de pino de la m&amp;aacute;s alta calidad y tapizada en piel match har&amp;aacute; que todos los que la prueben queden encantados.&lt;/p&gt;&lt;p&gt;YL&lt;/p&gt;",41400.00 MXN,https://dico.com.mx/df/cincinati-terracota-piel-match-sala.html
581,8246,Dakota Dark Brown Sala,"&lt;p&gt;Fresca, confortable, amplia, lujosa... &amp;iquest;qu&amp;eacute; m&amp;aacute;s puedes pedir? la sala &lt;strong&gt;DOKOTA&lt;/strong&gt; es ideal para toda la familia, su fuerte estructura de madera de pino brinda la durabilidady su c&amp;oacute;modo tapizado en piel match hace que se vuelva la consentida de la familia.&lt;/p&gt;&lt;p&gt;YL.&lt;/p&gt;",38800.00 MXN,https://dico.com.mx/df/dakota-dark-brown-piel-match-sala.html
582,8249,Dakota Terracota Sala,"&lt;p&gt;Fresca, confortable, amplia, lujosa... &amp;iquest;qu&amp;eacute; m&amp;aacute;s puedes pedir? la sala &lt;strong&gt;DAKOTA&lt;/strong&gt; es ideal para toda la familia, su fuerte estructura de madera de pino brinda la durabilidady su c&amp;oacute;modo tapizado en piel match hace que se vuelva la consentida de la familia.&lt;/p&gt;&lt;p&gt;YL.&lt;/p&gt;",38800.00 MXN,https://dico.com.mx/df/dakota-terracota-piel-match-sala.html
583,8251,Elegance Chocolate Base Mat.,"&lt;p&gt;Porque no s&amp;oacute;lo el colch&amp;oacute;n es lo que importa. La nueva &lt;strong&gt;Base Elegance Chocolate&lt;/strong&gt; te brindar&amp;aacute; todo el apoyo que necesita tu cama a la hora de dormir. Hecha con madera de la m&amp;aacute;s alta calidad, tapizada en tactopiel tangore color chocolate y con detalles lineales de despunte color marfil. Ven por tu base a un precio incre&amp;iacute;ble. JS.&lt;/p&gt;",4000.00 MXN,https://dico.com.mx/df/elegance-chocolate-base-8377.html
584,8253,Dayana Gris Barba Sala,"&lt;p style=&quot;text-align: justify;&quot;&gt;Las salas &lt;strong&gt;DAYANA&lt;/strong&gt; cuentan con un estilo contempor&amp;aacute;neo, tapizadas en piel match prometen ser como la cereza en el pastel de tu espacio. Siente toda la comodidad desde tu casa. Disponibles en varios colores.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",39200.00 MXN,https://dico.com.mx/df/dayana-gris-barba-piel-match-sala.html
585,8255,Dayana Pimiento Sala,"&lt;p style=&quot;text-align: justify;&quot;&gt;Las salas &lt;strong&gt;DAYANA&lt;/strong&gt; cuentan con un estilo contempor&amp;aacute;neo, tapizadas en piel match prometen ser como la cereza en el pastel de tu espacio. Siente toda la comodidad desde tu casa. Disponibles en varios colores.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",39200.00 MXN,https://dico.com.mx/df/dayana-pimiento-piel-match-sala.html
586,8257,Olga Coffe Sala,".",18000.00 MXN,https://dico.com.mx/df/olga-coffe-sd-sala.html
587,8258,Olga Terracota Sala,"&lt;p style=&quot;text-align: justify;&quot;&gt;Sala &lt;strong&gt;OLGA&lt;/strong&gt;. Una sala moderna realizada con madera fina y tapiz suede. Decora tu espacio y s&amp;eacute; el centro de atenci&amp;oacute;n. Con patas cromadas.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",18000.00 MXN,https://dico.com.mx/df/olga-terracota-sd-sala.html
588,8260,Golden Cómoda Vertical Con Espejo Giratorio,"Espejo giratorio con entrepa&ntilde;os estilo contempor&aacute;neo. Fabricado en madera de pino. acabado en laca mate color chocolate.",7000.00 MXN,https://dico.com.mx/df/golden-comoda-vertical-con-espejo-giratorio-8386.html
589,8261,San Marino Dark Brown Sala,"Hay cosas que nunca pasan de moda, como la hermosa sala &lt;b&gt;SAN MARINO&lt;/b&gt;, ya que por su tapizado en piel, sigue estando a la vanguardia. Su estructura fuerte y r&iacute;gida ya que est&aacute; hecha con madera de pino tapizada en piel, y con sus hermosas patas met&aacute;licas le da un toque especial al dise&ntilde;o. *YLM",34000.00 MXN,https://dico.com.mx/df/san-marino-dark-brown-piel-match-sala.html
590,8262,San Marino Marfil Sala,"Hay cosas que nunca pasan de moda, como la hermosa sala &lt;b&gt;SAN MARINO&lt;/b&gt;, ya que por su tapizado en piel, sigue estando a la vanguardia. Su estructura fuerte y r&iacute;gida ya que est&aacute; hecha con madera de pino, y con sus hermosas patas met&aacute;licas le da un toque especial al dise&ntilde;o. *YLM",34000.00 MXN,https://dico.com.mx/df/san-marino-marfil-piel-match-sala.html
591,8267,Bari Marfil Sala,"Si est&aacute;s pensado en tener una familia grande, la sala &lt;b&gt;BARI&lt;/b&gt; es tu mejor opci&oacute;n, ya que sus amplios asientos dejar&aacute;n que todos tus momentos especiales queden en tu mente y coraz&oacute;n. Fabricada en madera de pino y tapizada en flother es una delicia para reposar. *YLM",18000.00 MXN,https://dico.com.mx/df/bari-marfil-sala.html
592,8283,Camila Chocolate Sala,"&lt;p style=&quot;text-align: justify;&quot;&gt;Los modelos de salas &lt;strong&gt;CAMILA&lt;/strong&gt; le han llegado a dar un giro a nuestro cat&amp;aacute;logo. Realizadas con maderas finas y tapizadas con tela suede. Sus costuras perfectamente contrastadas con todo el cuerpo de los sillones van a sorprenderte.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;&amp;nbsp;&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",13200.00 MXN,https://dico.com.mx/df/camila-chocolate-sala.html
593,8285,Camila Shedron Sala,"&lt;p style=&quot;text-align: justify;&quot;&gt;Los modelos de salas &lt;strong&gt;CAMILA&lt;/strong&gt; le han llegado a dar un giro a nuestro cat&amp;aacute;logo. Realizadas con maderas finas y tapizadas con tela suede. Sus costuras perfectamente contrastadas con todo el cuerpo de los sillones van a sorprenderte.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",13200.00 MXN,https://dico.com.mx/df/camila-shedron-sala.html
594,8288,Camila Topo Sala,"&lt;p style=&quot;text-align: justify;&quot;&gt;Los modelos de salas &lt;strong&gt;CAMILA&lt;/strong&gt; le han llegado a dar un giro a nuestro cat&amp;aacute;logo. Realizadas con maderas finas y tapizadas con tela suede. Sus costuras perfectamente contrastadas con todo el cuerpo de los sillones van a sorprenderte.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",13200.00 MXN,https://dico.com.mx/df/camila-topo-sala.html
595,8294,Gales Tabaco Sala Modular,"&lt;p style=&quot;text-align: justify;&quot;&gt;No hay manera de equivocarse al elegir est&amp;aacute; sala con maravillosas l&amp;iacute;neas y sombras neutrales. El modelo &lt;strong&gt;GALES&lt;/strong&gt; es una pieza central, brillante y suave que se complementa con cojines estampados y alguno de nuestros variados sillones ocasionales&lt;/p&gt;",14000.00 MXN,https://dico.com.mx/df/gales-tabaco-sala-modular-8557.html
596,8301,Oslo Edredon,"&lt;p style=&quot;text-align: justify;&quot;&gt;Dise&amp;ntilde;ado para la consentida de la casa. Sorpr&amp;eacute;ndela con el nuevo &lt;strong&gt;EDRED&amp;Oacute;N OSLO&lt;/strong&gt;, hecho en tela blanca con adornos art&amp;iacute;sticos color rosa y morado. Que duerma y descanse con todo el estilo y glamour del dise&amp;ntilde;o de interiores que t&amp;uacute; elijas.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",1199.00 MXN,https://dico.com.mx/df/oslo-edredon-8427.html
